season,daynum,wteam,wscore,lteam,lscore,wloc,numot,wfgm,wfga,wfgm3,wfga3,wftm,wfta,wor,wdr,wast,wto,wstl,wblk,wpf,lfgm,lfga,lfgm3,lfga3,lftm,lfta,lor,ldr,last,lto,lstl,lblk,lpf,rpiRankW,rpiRankL,ptsW,ptsL,fgPcgW,fgPcgL,stlW,stlL,blkW,blkL
2012,75,1116,69,1261,60,H,0,22,52,9,18,16,28,9,29,10,14,12,9,16,24,69,3,18,9,13,17,29,9,16,6,5,27,86.0,79.0,2299,2081,0.4344086021505376,0.4051906779661017,265,229,160,125
2012,75,1119,75,1298,62,A,0,22,43,13,23,18,22,3,24,18,17,7,0,21,20,47,6,23,16,26,11,21,14,19,8,0,22,294.0,329.0,1932,1590,0.4160206718346253,0.398716119828816,171,204,54,50
2012,75,1120,69,1279,68,H,2,22,58,7,18,18,28,14,25,16,18,11,5,16,26,72,7,28,9,15,23,26,15,20,9,8,25,122.0,60.0,1942,2182,0.4170161773517076,0.4303728070175439,199,214,149,174
2012,75,1122,60,1240,57,H,0,21,48,3,8,15,19,11,22,8,12,5,5,17,19,48,4,8,15,20,11,18,12,12,2,7,16,193.0,218.0,2144,1907,0.4439306358381503,0.4171855541718555,222,220,110,113
2012,75,1124,106,1329,65,H,0,36,68,15,28,19,23,17,31,25,14,10,5,21,21,54,5,19,18,24,8,17,9,19,7,4,21,8.0,115.0,2744,2129,0.4633093525179856,0.4207138677589233,279,204,167,135
2012,75,1125,84,1391,71,H,0,32,59,5,22,15,18,13,22,22,16,10,2,14,24,54,15,33,8,11,9,17,18,19,8,3,18,75.0,270.0,2745,2015,0.4786585365853658,0.4405724953329185,246,185,74,79
2012,75,1126,82,1354,76,H,0,29,56,6,10,18,24,11,17,16,6,7,2,19,26,48,3,8,21,29,10,20,8,15,3,6,22,253.0,344.0,2143,1862,0.4353741496598639,0.3917104495037945,219,167,84,121
2012,75,1130,61,1439,59,H,0,19,42,4,12,19,28,6,22,11,19,7,2,19,17,47,4,14,21,28,8,22,6,17,7,2,23,203.0,99.0,1833,2147,0.407647440051847,0.4195882025598219,153,183,89,107
2012,75,1131,61,1392,55,H,0,23,49,6,22,9,10,9,19,9,13,8,4,13,22,54,7,19,4,5,13,18,6,15,5,3,16,202.0,165.0,2045,1971,0.4222481071636575,0.4233532934131736,187,156,98,48
2012,75,1137,79,1248,65,A,0,30,52,4,8,15,15,7,27,13,9,3,1,14,23,50,8,21,11,15,3,15,9,6,2,1,18,97.0,206.0,2191,2161,0.463030303030303,0.4381818181818182,139,164,99,80
2012,75,1140,95,1365,78,H,0,33,58,7,17,22,29,9,31,21,11,7,2,19,27,58,9,25,15,25,6,20,15,11,4,2,19,41.0,289.0,2575,1921,0.4637096774193548,0.4042027194066749,275,131,143,90
2012,75,1143,81,1428,45,H,0,34,57,5,15,8,8,9,23,24,10,4,1,13,17,49,4,15,7,14,9,13,6,18,4,3,14,46.0,250.0,2419,1662,0.4755058572949946,0.4039780521262002,159,157,106,75
2012,75,1144,74,1205,68,H,0,27,50,7,11,13,21,6,20,19,8,6,5,17,26,57,7,19,9,16,15,22,12,13,4,1,18,228.0,302.0,2267,1925,0.4809523809523809,0.4062126642771804,184,197,160,67
2012,75,1146,77,1322,73,A,0,28,61,10,23,11,21,9,24,15,17,11,4,26,26,62,3,19,18,35,19,28,10,17,7,9,19,322.0,231.0,1795,1998,0.4133977066988533,0.4193742478941035,202,244,75,185
2012,75,1153,82,1437,78,H,0,27,66,9,20,19,27,9,21,16,3,10,5,21,25,57,12,30,16,22,12,34,13,17,1,1,20,34.0,106.0,2522,2266,0.4211485870556062,0.4123376623376623,298,178,170,101
2012,75,1157,81,1342,63,H,0,33,62,7,16,8,17,12,17,11,4,14,1,15,22,49,6,13,13,16,12,20,5,18,2,2,18,184.0,244.0,1809,1786,0.4721266345492085,0.4584253127299484,156,123,94,49
2012,75,1158,63,1189,44,H,0,24,60,6,24,9,17,11,44,13,19,9,10,18,16,67,3,22,9,13,10,29,3,12,4,3,18,123.0,236.0,2191,1979,0.4262295081967213,0.4130177514792899,229,129,115,73
2012,75,1161,95,1395,89,H,2,35,63,4,13,21,31,10,32,20,18,8,5,19,30,70,12,31,17,20,10,22,10,18,8,1,28,38.0,108.0,2243,2115,0.4713140037014189,0.4272189349112426,172,200,60,74
2012,75,1163,67,1323,53,A,0,25,54,2,12,15,18,14,29,13,10,5,5,12,21,65,6,26,5,8,17,16,9,8,3,1,16,32.0,43.0,2336,2257,0.4515789473684211,0.4338888888888889,199,177,233,114
2012,75,1164,83,1214,66,H,0,24,53,7,15,28,36,12,35,13,15,2,1,22,25,66,8,25,8,20,13,21,11,8,5,4,25,288.0,303.0,2003,2134,0.4363057324840764,0.4025903939557474,146,226,50,160
2012,75,1167,67,1168,65,H,0,23,51,3,11,18,26,9,25,13,14,11,5,20,20,52,7,23,18,27,12,22,14,19,10,5,21,240.0,170.0,1977,2134,0.4533333333333333,0.4703989703989704,221,149,98,79
2012,75,1169,84,1413,80,H,0,31,59,8,18,14,21,10,18,23,9,9,3,20,23,46,13,24,21,23,6,22,15,17,3,0,18,327.0,334.0,1714,1840,0.3762376237623762,0.4084778420038535,154,143,62,70
2012,75,1171,83,1255,67,H,0,29,53,10,16,15,20,9,32,10,11,2,4,19,23,70,8,28,13,17,18,17,8,6,6,1,17,321.0,332.0,1663,1907,0.3919011667810569,0.4155688622754491,157,138,70,55
2012,75,1172,83,1111,79,A,0,31,59,5,17,16,24,13,19,13,10,4,1,25,25,53,9,20,20,32,13,19,15,13,4,4,25,69.0,255.0,2460,1950,0.444796619123085,0.4401544401544401,172,160,113,107
2012,75,1173,79,1247,75,H,0,25,52,6,17,23,32,16,19,15,13,5,2,21,24,48,8,18,19,26,9,18,10,12,4,2,23,72.0,90.0,2294,2417,0.439241917502787,0.4634146341463415,171,265,89,109
2012,75,1180,79,1423,57,A,0,29,55,7,15,14,16,10,25,14,11,4,4,20,21,48,4,13,11,20,7,18,8,14,6,0,16,70.0,217.0,2134,2013,0.4349397590361445,0.4155172413793103,161,173,109,122
2012,75,1182,78,1348,71,A,0,27,55,5,16,19,33,15,24,16,14,10,2,14,26,64,6,20,13,16,17,21,8,17,7,5,23,104.0,251.0,2155,2126,0.4477351916376306,0.4009533898305085,223,200,107,121
2012,75,1185,51,1123,48,A,0,19,40,5,9,8,11,8,20,11,18,6,1,19,14,42,3,16,17,27,12,15,10,13,8,2,14,252.0,258.0,1642,1827,0.3751668891855808,0.421195652173913,212,176,95,75
2012,75,1190,72,1239,58,A,0,29,53,3,11,11,19,12,15,12,13,10,0,17,20,47,6,18,12,17,15,17,10,19,7,4,16,192.0,272.0,2015,1951,0.4417910447761194,0.4182464454976303,307,220,84,105
2012,75,1195,84,1252,80,A,1,32,77,8,32,12,20,19,34,9,13,9,4,20,29,66,12,27,10,21,11,29,20,15,7,2,20,215.0,235.0,2227,2146,0.4536082474226804,0.429451287793953,253,209,121,81
2012,75,1196,79,1376,65,A,0,25,47,12,24,17,21,7,18,19,10,4,3,17,23,55,9,24,10,14,14,16,7,12,4,1,22,20.0,159.0,2808,1903,0.4634377967711301,0.4022183304144775,233,212,124,151
2012,75,1199,90,1314,57,H,0,30,62,12,27,18,24,15,28,16,17,12,1,23,22,59,4,21,9,20,14,21,8,22,6,9,21,13.0,3.0,2443,3091,0.4560582423296931,0.4585523655479175,265,259,213,219
2012,75,1201,82,1363,73,H,0,24,48,11,25,23,29,8,25,21,12,5,4,23,23,55,11,19,16,28,14,20,12,13,4,1,22,223.0,274.0,2019,1990,0.4067796610169492,0.3875790684301322,218,145,98,36
2012,75,1202,58,1441,55,A,0,16,37,3,15,23,31,9,21,5,21,10,3,19,17,43,6,18,15,19,6,17,8,19,7,1,29,242.0,233.0,1845,2253,0.4116479152878888,0.412863070539419,148,251,95,95
2012,75,1206,89,1241,83,A,0,26,45,4,9,33,48,6,31,13,21,5,6,31,25,65,6,21,27,41,14,19,12,11,8,3,32,89.0,262.0,2323,2115,0.4630872483221476,0.4216459977452085,224,213,163,83
2012,75,1209,57,1406,42,H,0,21,53,3,12,12,20,15,28,15,18,13,2,19,12,48,4,11,14,19,9,21,10,19,10,10,18,145.0,311.0,2165,1647,0.4357142857142857,0.3668564199873498,297,177,168,135
2012,75,1211,62,1258,58,A,0,24,52,2,13,12,18,12,20,10,13,9,4,17,19,50,6,17,14,18,12,18,8,16,7,1,17,24.0,109.0,2436,1974,0.4729885057471264,0.4238451935081148,223,206,105,80
2012,75,1217,69,1203,48,H,0,24,37,4,8,17,20,3,22,14,14,6,4,15,15,50,2,7,16,18,14,11,5,13,4,1,17,45.0,174.0,1957,1921,0.4636871508379888,0.424927536231884,174,205,128,115
2012,75,1226,68,1170,67,A,0,23,64,4,13,18,23,13,16,12,6,9,4,23,20,40,3,8,24,35,8,32,17,21,1,3,24,293.0,315.0,1886,1739,0.4149403640929064,0.452485380116959,202,120,64,54
2012,75,1227,58,1260,51,H,0,21,47,8,16,8,14,11,21,10,15,6,4,19,17,42,2,11,15,18,7,20,12,12,3,3,17,284.0,314.0,1706,1648,0.3958749168330007,0.4180386542591267,137,132,79,40
2012,75,1234,75,1276,59,H,0,25,54,5,12,20,28,12,27,18,8,8,1,17,20,52,8,31,11,17,9,21,9,10,2,0,22,112.0,21.0,2374,2196,0.4504602057390363,0.4567112144102266,253,161,114,67
2012,75,1242,82,1235,73,H,0,31,70,8,26,12,24,11,30,20,7,8,10,15,24,67,9,28,16,25,16,33,10,16,4,4,23,4.0,33.0,2867,2490,0.471889400921659,0.4486228813559322,285,196,222,96
2012,75,1245,92,1132,87,H,0,33,63,6,14,20,29,15,16,18,8,8,5,13,36,71,10,22,5,11,21,19,20,16,5,2,20,114.0,155.0,2174,1969,0.4515380150899594,0.4513432835820895,266,232,117,88
2012,75,1246,65,1397,62,A,0,21,49,2,5,21,29,10,25,7,13,8,8,20,21,52,6,17,14,20,9,23,12,15,4,5,22,1.0,74.0,3095,2123,0.4875444839857651,0.4361259655377302,242,176,344,134
2012,75,1250,78,1159,56,A,0,30,65,13,24,5,9,12,25,14,11,12,5,10,20,49,10,22,6,6,3,27,16,18,3,2,13,101.0,298.0,2553,1893,0.4409969481180061,0.4308093994778068,263,111,99,68
2012,75,1253,76,1334,66,H,0,17,46,7,26,35,39,12,31,9,17,3,2,19,24,63,6,22,12,16,10,16,8,7,7,3,30,56.0,279.0,2355,1739,0.4643665158371041,0.4035087719298245,217,142,87,50
2012,75,1254,106,1284,86,H,0,39,61,3,14,25,30,12,23,23,19,9,6,16,34,70,9,20,9,17,17,14,16,17,8,1,26,102.0,245.0,2769,2140,0.4742268041237113,0.4188679245283019,206,253,113,49
2012,75,1257,76,1177,59,H,0,29,57,5,15,13,17,11,30,16,17,13,5,11,23,67,10,23,3,5,15,18,11,17,8,4,17,9.0,177.0,2727,2298,0.4221832529592284,0.4381390593047035,353,245,193,126
2012,75,1264,72,1373,53,H,0,27,61,10,29,8,11,11,27,20,19,14,6,16,19,57,4,18,11,20,14,25,10,22,9,2,10,158.0,209.0,2274,1975,0.4310148232611174,0.4243498817966903,258,180,157,106
2012,75,1266,62,1338,57,H,0,22,49,7,20,11,15,12,17,17,15,9,3,15,20,46,6,20,11,14,11,18,11,17,10,1,18,10.0,81.0,2638,2267,0.4520413182488932,0.4502732240437158,304,162,122,91
2012,75,1267,65,1416,64,H,0,23,58,7,20,12,25,16,27,14,13,2,5,18,24,57,5,20,11,17,11,28,13,10,9,1,22,49.0,61.0,2295,1952,0.4325025960539979,0.4301675977653631,201,186,130,124
2012,75,1269,71,1386,62,H,0,23,61,11,27,14,16,15,24,16,10,10,4,14,25,59,6,23,6,8,11,24,15,16,7,6,14,80.0,68.0,2533,2381,0.4330443159922928,0.4712707182320442,293,159,157,234
2012,75,1271,63,1175,60,A,1,24,57,4,16,11,17,12,24,15,15,7,2,19,22,58,7,21,9,14,14,24,13,15,8,9,19,319.0,256.0,1690,1727,0.3756940160394818,0.4216621253405994,160,200,83,179
2012,75,1272,89,1222,55,A,0,34,61,6,14,15,19,10,31,15,11,10,6,20,19,56,1,12,16,24,11,20,3,14,7,2,13,17.0,188.0,2614,2062,0.4913112164296998,0.4607013301088271,278,150,196,142
2012,75,1275,52,1138,51,H,0,19,49,6,18,8,15,8,14,12,12,8,2,12,19,39,1,10,12,16,7,25,8,21,5,3,16,220.0,88.0,1750,1997,0.4316901408450704,0.4607329842931937,158,151,68,146
2012,75,1280,56,1104,52,H,0,22,55,3,17,9,12,11,23,8,9,4,3,9,23,51,1,9,5,5,5,25,11,10,4,4,14,63.0,37.0,2281,2135,0.4554016620498615,0.4518002322880372,192,239,113,137
2012,75,1281,84,1400,73,H,0,29,54,10,21,16,21,8,18,20,9,6,4,13,27,59,9,16,10,14,16,20,16,14,5,1,20,15.0,44.0,2814,2470,0.5043701799485861,0.4338349766476388,285,231,97,125
2012,75,1286,74,1319,72,A,0,30,53,8,16,6,14,7,25,21,22,8,5,24,24,59,3,15,21,25,14,22,19,17,12,3,16,281.0,335.0,1810,1621,0.40956749672346,0.3954116059379217,169,171,95,58
2012,75,1287,57,1184,54,H,0,19,42,3,13,16,21,10,24,11,17,9,3,15,13,42,8,23,20,23,6,14,12,14,13,3,18,173.0,229.0,1826,1957,0.4344779257182901,0.4295511221945137,236,211,37,56
2012,75,1290,85,1108,66,H,0,27,60,12,32,19,27,14,34,18,24,11,4,26,17,54,6,17,26,37,8,24,8,17,9,3,20,189.0,338.0,2332,1680,0.4009876543209876,0.4066985645933014,300,185,87,93
2012,75,1291,64,1136,60,H,0,25,52,5,20,9,14,11,26,13,13,4,0,12,25,54,6,22,4,11,7,19,13,11,3,0,14,296.0,340.0,1748,1852,0.4242622950819672,0.4034440344403444,178,133,99,64
2012,75,1292,67,1194,54,A,0,27,51,1,6,12,16,9,26,10,15,4,5,22,14,45,2,9,24,35,13,18,4,16,6,6,16,65.0,212.0,2142,1879,0.4916666666666666,0.4083832335329341,211,196,132,128
2012,75,1293,82,1399,74,H,0,23,61,9,25,27,40,19,20,11,11,9,1,24,26,61,6,15,16,28,23,24,8,17,5,3,31,19.0,149.0,2189,2144,0.4661558109833972,0.4626021370207416,240,195,129,69
2012,75,1294,71,1186,70,H,0,20,35,6,11,25,40,5,24,13,16,7,2,20,22,56,12,34,14,18,13,19,17,13,6,1,24,257.0,234.0,1868,2139,0.4817572598659717,0.4024663677130045,141,210,60,103
2012,75,1295,82,1377,59,H,0,34,67,5,18,9,12,6,35,19,7,7,5,18,19,61,6,20,15,21,10,29,7,12,3,1,9,179.0,285.0,2100,1810,0.4836814621409921,0.4445205479452054,170,167,105,88
2012,75,1296,74,1141,66,H,0,22,40,12,19,18,28,11,28,11,19,4,1,22,20,54,10,25,16,19,8,14,8,10,10,1,23,336.0,280.0,1644,1915,0.3660426081342802,0.3958090803259604,150,204,72,99
2012,75,1299,70,1224,65,A,0,22,55,6,20,20,26,16,24,11,18,6,2,23,20,52,6,21,19,30,11,20,11,15,8,6,23,295.0,283.0,1955,1798,0.4119076549210206,0.3801546391752577,205,181,90,89
2012,75,1301,76,1448,40,A,0,30,67,8,21,8,10,12,31,18,9,11,4,12,16,55,2,20,6,8,9,25,7,17,2,5,9,29.0,164.0,2697,2029,0.457825679475164,0.4271543707377557,249,162,150,142
2012,75,1305,77,1218,74,H,0,27,59,5,14,18,22,15,20,10,12,5,5,19,29,58,4,13,12,17,12,20,20,15,5,9,19,67.0,183.0,2191,2195,0.4504504504504504,0.4591232227488152,181,169,149,96
2012,75,1306,72,1436,64,H,0,23,50,10,22,16,23,8,27,10,16,6,1,22,21,58,1,8,21,27,10,25,5,15,5,0,20,292.0,134.0,1689,2415,0.3952861952861953,0.4430512016718913,144,221,67,86
2012,75,1307,72,1461,62,A,0,23,44,8,14,18,22,7,22,11,15,7,2,15,22,52,6,19,12,13,7,15,7,10,8,7,19,23.0,85.0,2453,1809,0.4576547231270358,0.4459556191839656,230,192,114,95
2012,75,1308,80,1225,68,H,0,27,46,3,10,23,32,12,26,11,18,2,3,14,26,59,7,21,9,12,8,13,14,11,7,1,25,57.0,151.0,2620,1999,0.4692708333333333,0.4722222222222222,229,136,141,117
2012,75,1313,90,1288,89,A,2,31,64,6,20,22,39,18,25,16,20,10,8,19,31,70,10,20,17,25,19,20,19,18,7,4,27,119.0,291.0,2362,1934,0.4446831364124597,0.4294790343074968,214,191,158,130
2012,75,1317,68,1419,55,A,0,22,62,8,20,16,24,9,31,12,13,7,5,18,18,55,4,18,15,21,9,35,7,18,7,2,22,198.0,323.0,1999,1682,0.4269662921348314,0.4078771695594125,177,149,120,62
2012,75,1318,64,1456,50,H,0,19,46,5,13,21,26,10,28,12,11,4,7,15,16,44,6,17,12,16,3,19,10,12,6,4,22,186.0,300.0,1941,1861,0.42811906269791,0.4060913705583756,246,147,119,63
2012,75,1321,81,1277,74,H,0,26,52,8,17,21,29,8,19,20,6,7,4,18,24,52,9,18,17,27,15,24,19,14,6,4,25,51.0,6.0,2155,2651,0.4527726995734308,0.4771371769383697,203,265,114,157
2012,75,1324,96,1236,86,A,0,29,58,14,29,24,31,10,18,18,10,7,4,21,31,58,7,20,17,28,11,23,16,11,5,3,20,146.0,273.0,2470,2015,0.4532814238042269,0.4507481296758104,194,177,69,68
2012,75,1328,82,1243,73,H,0,28,51,4,9,22,26,6,18,17,13,12,2,16,25,64,10,30,13,18,24,20,16,19,6,3,20,118.0,39.0,2142,2343,0.4345922276956759,0.4391563007030827,194,200,96,156
2012,75,1330,69,1220,61,H,0,25,54,5,14,14,21,9,23,16,14,13,7,17,19,53,5,14,18,21,13,24,12,20,9,1,18,96.0,237.0,2162,2091,0.4050235478806907,0.4041570438799076,290,245,148,84
2012,75,1331,81,1237,71,A,0,25,49,5,12,26,35,14,28,12,12,2,1,15,31,66,1,10,8,12,10,17,11,3,6,5,22,53.0,194.0,2408,2143,0.4866743916570104,0.4393232205367561,217,196,82,85
2012,75,1332,59,1112,57,A,0,24,53,6,15,5,10,10,20,15,13,8,4,18,19,46,7,17,12,20,10,21,12,15,5,5,15,52.0,73.0,2237,2362,0.4614024749558044,0.4410430839002268,188,191,110,119
2012,75,1335,64,1165,52,A,0,23,52,10,20,8,15,8,29,12,14,8,3,19,18,48,3,17,13,24,9,26,10,12,10,5,14,95.0,176.0,2019,1755,0.4458874458874459,0.4045242847638057,229,210,74,78
2012,75,1341,72,1238,66,A,0,24,55,5,15,19,30,11,19,9,12,5,2,15,24,64,2,17,16,19,19,21,6,9,5,4,25,305.0,325.0,1772,1664,0.382903981264637,0.3775510204081632,217,207,89,94
2012,75,1343,62,1162,58,A,0,18,43,7,14,19,25,5,17,10,6,10,3,20,18,46,3,11,19,23,14,22,7,15,1,2,21,105.0,185.0,1840,1773,0.4576737783895389,0.4259259259259259,176,164,111,64
2012,75,1349,50,1408,49,A,0,16,56,5,15,13,18,13,27,11,13,3,3,25,15,41,5,15,14,28,6,29,6,15,8,9,19,168.0,225.0,1953,1841,0.4369055168040583,0.4167215273206057,205,201,127,95
2012,75,1350,76,1396,65,H,0,26,59,8,18,16,22,13,25,13,12,5,6,17,22,60,6,20,15,20,15,25,8,10,7,4,22,129.0,25.0,2207,2401,0.4273907910271546,0.468954248366013,194,230,161,134
2012,75,1352,70,1357,67,H,0,24,49,9,19,13,24,14,21,19,19,9,0,20,20,47,12,24,15,19,9,19,11,16,11,1,20,117.0,243.0,2335,2277,0.4170258620689655,0.4595671981776765,288,211,86,102
2012,75,1355,85,1282,58,H,0,29,53,8,15,19,23,9,32,17,14,6,5,21,20,54,5,17,13,23,6,17,7,10,6,0,20,64.0,263.0,2504,1936,0.4635473340587595,0.4346717654557043,214,183,60,67
2012,75,1358,75,1311,65,A,0,22,44,7,12,24,34,10,22,15,13,4,2,15,22,50,8,25,13,19,9,17,12,16,5,1,25,277.0,306.0,1568,1805,0.4073529411764706,0.4198931909212283,156,143,59,52
2012,75,1359,81,1151,70,H,0,24,51,11,34,22,24,9,23,16,12,7,3,21,20,59,11,33,19,22,18,19,14,15,2,1,23,271.0,290.0,1812,1979,0.435191403626595,0.4010759115361625,151,156,57,29
2012,75,1361,69,1424,67,H,0,24,55,5,14,16,20,6,29,16,16,7,3,14,24,68,8,27,11,21,19,24,9,14,9,8,16,27.0,26.0,2239,2494,0.4501679731243001,0.455630513751946,171,274,74,164
2012,75,1362,78,1337,63,H,0,27,49,4,16,20,30,9,24,15,10,7,1,21,21,49,3,11,18,23,7,19,14,12,5,1,24,138.0,275.0,2332,1660,0.4706886738759249,0.3976886471787899,256,127,55,83
2012,75,1364,74,1414,56,H,0,28,62,7,17,11,18,13,29,18,15,14,5,17,19,57,8,26,10,12,10,25,14,21,6,5,16,130.0,249.0,2023,1965,0.4520807061790668,0.4151280524121501,154,140,147,119
2012,75,1366,69,1197,58,A,0,24,51,8,19,13,29,16,22,10,15,6,3,17,22,57,3,12,11,19,18,18,8,14,11,3,22,205.0,317.0,1872,1999,0.4156739811912225,0.398616285258116,195,232,95,129
2012,75,1367,69,1316,62,A,0,26,50,5,11,12,19,13,17,7,18,5,3,24,21,37,4,9,16,25,5,16,8,19,8,3,19,163.0,191.0,2118,2083,0.4370748299319728,0.4574532287266143,234,179,129,97
2012,75,1368,67,1394,55,H,0,21,45,6,13,19,32,10,29,14,10,5,5,15,21,58,6,19,7,17,14,18,14,9,0,2,25,312.0,320.0,1499,1755,0.3977777777777778,0.3958333333333333,157,171,91,111
2012,75,1369,80,1183,73,H,0,29,56,11,20,11,20,15,24,19,17,4,4,15,27,58,4,12,15,17,7,17,11,8,7,1,17,248.0,286.0,2015,1726,0.4681647940074906,0.4277891854893908,140,144,99,59
2012,75,1375,75,1407,60,A,0,30,63,9,19,6,11,16,38,15,18,6,5,17,22,72,6,37,10,17,17,21,12,10,8,6,11,167.0,264.0,1861,1880,0.4253539253539253,0.4084084084084084,138,170,135,97
2012,75,1379,59,1412,55,H,0,22,53,5,15,10,14,9,19,10,7,8,1,14,22,44,9,17,2,6,6,25,13,19,2,2,17,31.0,110.0,2257,1875,0.4080862533692722,0.4194996792815907,190,136,91,110
2012,75,1380,69,1115,68,A,0,19,42,9,21,22,30,6,21,8,12,6,0,17,24,49,4,13,16,24,9,24,12,10,6,3,21,297.0,313.0,1673,2013,0.4069686411149826,0.4130052724077329,155,230,95,132
2012,75,1381,65,1442,55,A,0,24,39,2,3,15,20,4,26,15,15,2,0,16,19,53,4,14,13,17,10,16,6,9,6,0,18,232.0,162.0,1900,1815,0.4712566844919786,0.4563106796116505,153,176,67,82
2012,75,1383,62,1192,51,H,0,20,42,6,18,16,18,4,24,12,14,3,0,13,20,50,3,13,8,14,8,18,11,12,8,1,16,222.0,328.0,2084,1762,0.4314540059347181,0.4122089364380113,205,167,73,110
2012,75,1384,74,1346,71,H,0,28,53,6,12,12,17,7,23,21,15,6,2,20,27,58,3,11,14,17,9,20,13,9,8,0,16,308.0,169.0,1763,2208,0.4585091420534458,0.4254641909814323,188,169,80,102
2012,75,1387,68,1150,67,A,0,26,57,9,22,7,11,9,20,17,17,12,1,18,25,46,7,14,10,15,5,25,16,22,11,4,17,28.0,172.0,2264,2010,0.4509692132269099,0.4115201900237529,227,243,96,85
2012,75,1388,69,1339,61,H,0,24,53,7,22,14,21,14,15,18,15,14,3,21,23,45,2,6,13,16,10,18,15,20,5,2,18,30.0,239.0,2283,1942,0.4674940898345153,0.4263803680981595,207,141,91,85
2012,75,1390,84,1160,64,H,0,27,51,10,23,20,31,10,25,17,11,2,5,16,24,57,6,17,10,13,10,17,8,14,5,0,21,94.0,54.0,2256,2252,0.4392935982339956,0.4403879064460924,197,198,102,110
2012,75,1393,78,1344,55,H,0,30,69,5,20,13,18,16,23,23,8,12,10,15,20,57,3,14,12,15,17,26,11,22,7,2,18,2.0,148.0,2742,2203,0.4668521094112193,0.4272274488101826,338,170,255,166
2012,75,1398,52,1188,49,H,0,21,49,3,15,7,11,7,33,10,17,7,4,13,16,48,7,17,10,18,3,24,8,14,10,1,17,127.0,299.0,2017,1623,0.4375396322130628,0.4364896073903002,214,132,101,55
2012,75,1401,67,1403,54,H,0,22,46,5,16,18,27,5,23,12,15,7,6,29,14,42,4,11,22,32,10,26,6,23,5,3,25,147.0,214.0,1880,1844,0.4291819291819291,0.4380952380952381,178,161,70,92
2012,75,1402,82,1270,73,H,0,29,60,5,17,19,22,13,31,14,22,6,3,20,24,66,4,19,21,27,15,20,9,18,10,2,20,287.0,195.0,1922,1907,0.4255050505050505,0.4166157605375687,207,181,77,104
2012,75,1409,70,1187,67,A,0,22,48,8,12,18,25,9,25,17,13,4,3,15,23,60,7,26,14,17,13,21,13,8,8,8,20,116.0,153.0,2093,1803,0.4502219403931515,0.4224196855775803,149,202,153,105
2012,75,1411,61,1212,57,A,0,19,51,4,18,19,26,16,29,10,15,9,3,15,21,54,7,16,8,14,6,21,13,15,3,4,18,266.0,343.0,2021,1513,0.4125452352231604,0.3588154269972451,278,135,139,101
2012,75,1415,60,1142,53,H,0,21,44,2,9,16,23,7,20,14,10,4,8,16,18,53,5,20,12,17,17,19,6,13,5,1,15,261.0,224.0,1678,1978,0.4007756948933419,0.4259259259259259,124,171,113,45
2012,75,1418,87,1198,81,H,1,24,54,10,23,29,53,16,25,13,13,4,12,28,24,57,8,18,25,33,11,25,6,12,6,2,33,182.0,260.0,2024,1768,0.4261704681872749,0.414500683994528,163,202,144,109
2012,75,1421,86,1219,79,A,0,30,48,4,14,22,27,8,20,14,18,8,1,19,28,57,11,26,12,17,12,14,17,16,8,3,23,107.0,265.0,2421,2019,0.4673337257210123,0.4343112244897959,245,151,67,80
2012,75,1422,67,1154,66,A,0,23,50,3,9,18,22,5,22,11,9,11,1,22,22,44,8,13,14,22,6,25,16,15,3,1,17,241.0,324.0,2160,1737,0.4031578947368421,0.4284750337381916,233,161,81,45
2012,75,1426,91,1249,82,A,0,32,60,10,20,17,25,15,28,16,13,3,5,22,26,70,8,23,22,32,23,18,17,8,6,2,18,126.0,131.0,2366,2383,0.4448863636363636,0.4264479753972321,249,255,116,142
2012,75,1427,59,1372,52,A,0,22,49,7,13,8,10,8,17,12,13,9,4,15,21,48,2,13,8,13,13,20,10,17,6,5,13,207.0,208.0,2148,1657,0.4413373860182371,0.4450072358900144,240,176,90,76
2012,75,1429,69,1256,65,A,0,26,53,2,9,15,23,9,27,8,14,6,6,16,24,62,12,29,5,10,15,24,17,14,7,3,21,142.0,161.0,2081,2197,0.4720101781170484,0.420855614973262,120,209,98,114
2012,75,1431,70,1374,64,H,1,24,48,6,21,16,20,5,25,19,14,8,0,19,21,43,6,21,16,25,2,19,13,15,5,3,16,136.0,204.0,2021,1754,0.457808564231738,0.4147368421052632,151,203,87,68
2012,75,1433,68,1174,55,A,0,23,65,7,23,15,21,17,29,9,6,7,3,22,18,58,3,18,16,22,16,28,4,11,4,9,20,40.0,157.0,2448,2148,0.4102941176470588,0.4251461988304094,379,144,132,153
2012,75,1435,77,1208,66,H,0,21,41,5,15,30,44,11,24,10,11,2,5,18,21,54,8,27,16,20,11,16,13,9,7,3,26,11.0,83.0,2615,1950,0.4606975533576262,0.3954285714285714,214,199,144,118
2012,75,1440,80,1347,76,H,0,25,56,10,25,20,27,11,14,11,11,9,7,15,29,56,5,14,13,17,15,20,9,20,6,1,22,269.0,326.0,2299,1802,0.4363021420518602,0.380273321449792,227,209,105,76
2012,75,1444,74,1405,52,H,0,30,61,6,19,8,12,17,31,18,15,2,5,19,20,56,3,20,9,17,9,15,5,10,6,2,9,199.0,230.0,2252,2178,0.4347088750706614,0.4470100651272942,150,217,102,69
